# LSST transmission (instrument+atmosphere)
#   wavelength[nm] Thoughput
1042.400000 0.052635
1042.500000 0.052406
1042.600000 0.052177
1042.700000 0.051947
1042.800000 0.051718
1042.900000 0.051488
1043.000000 0.051259
1043.100000 0.051029
1043.200000 0.050799
1043.300000 0.050570
1043.400000 0.050340
1043.500000 0.050110
1043.600000 0.049880
1043.700000 0.049650
1043.800000 0.049420
1043.900000 0.049191
1044.000000 0.048961
1044.100000 0.048741
1044.200000 0.048521
1044.300000 0.048300
1044.400000 0.048080
1044.500000 0.047860
1044.600000 0.047629
1044.700000 0.047399
1044.800000 0.047170
1044.900000 0.046940
1045.000000 0.046710
1045.100000 0.046497
1045.200000 0.046284
1045.300000 0.046071
1045.400000 0.045858
1045.500000 0.045645
1045.600000 0.045431
1045.700000 0.045218
1045.800000 0.045004
1045.900000 0.044790
1046.000000 0.044576
1046.100000 0.044364
1046.200000 0.044152
1046.300000 0.043939
1046.400000 0.043727
1046.500000 0.043515
1046.600000 0.043303
1046.700000 0.043091
1046.800000 0.042879
1046.900000 0.042667
1047.000000 0.042455
1047.100000 0.042258
1047.200000 0.042060
1047.300000 0.041862
1047.400000 0.041665
1047.500000 0.041467
1047.600000 0.041269
1047.700000 0.041071
1047.800000 0.040874
1047.900000 0.040676
1048.000000 0.040478
1048.100000 0.040279
1048.200000 0.040080
1048.300000 0.039881
1048.400000 0.039682
1048.500000 0.039483
1048.600000 0.039276
1048.700000 0.039068
1048.800000 0.038861
1048.900000 0.038654
1049.000000 0.038447
1049.100000 0.038256
1049.200000 0.038066
1049.300000 0.037875
1049.400000 0.037685
1049.500000 0.037495
1049.600000 0.037304
1049.700000 0.037114
1049.800000 0.036924
1049.900000 0.036734
1050.000000 0.036544
1050.100000 0.036361
1050.200000 0.036178
1050.300000 0.035996
1050.400000 0.035813
1050.500000 0.035631
1050.600000 0.035448
1050.700000 0.035266
1050.800000 0.035083
1050.900000 0.034901
1051.000000 0.034719
1051.100000 0.034535
1051.200000 0.034352
1051.300000 0.034169
1051.400000 0.033985
1051.500000 0.033802
1051.600000 0.033618
1051.700000 0.033435
1051.800000 0.033251
1051.900000 0.033068
1052.000000 0.032884
1052.100000 0.032707
1052.200000 0.032530
1052.300000 0.032353
1052.400000 0.032176
1052.500000 0.031999
1052.600000 0.031828
1052.700000 0.031657
1052.800000 0.031487
1052.900000 0.031316
1053.000000 0.031146
1053.100000 0.030979
1053.200000 0.030813
1053.300000 0.030646
1053.400000 0.030479
1053.500000 0.030313
1053.600000 0.030146
1053.700000 0.029980
1053.800000 0.029813
1053.900000 0.029647
1054.000000 0.029480
1054.100000 0.029316
1054.200000 0.029151
1054.300000 0.028986
1054.400000 0.028821
1054.500000 0.028657
1054.600000 0.028498
1054.700000 0.028339
1054.800000 0.028180
1054.900000 0.028021
1055.000000 0.027862
1055.100000 0.027706
1055.200000 0.027551
1055.300000 0.027395
1055.400000 0.027239
1055.500000 0.027083
1055.600000 0.026922
1055.700000 0.026761
1055.800000 0.026600
1055.900000 0.026439
1056.000000 0.026278
1056.100000 0.026129
1056.200000 0.025979
1056.300000 0.025830
1056.400000 0.025681
1056.500000 0.025531
1056.600000 0.025377
1056.700000 0.025222
1056.800000 0.025068
1056.900000 0.024914
1057.000000 0.024760
1057.100000 0.024620
1057.200000 0.024480
1057.300000 0.024340
1057.400000 0.024200
1057.500000 0.024060
1057.600000 0.023915
1057.700000 0.023770
1057.800000 0.023626
1057.900000 0.023481
1058.000000 0.023336
1058.100000 0.023199
1058.200000 0.023062
1058.300000 0.022925
1058.400000 0.022788
1058.500000 0.022651
1058.600000 0.022514
1058.700000 0.022377
1058.800000 0.022240
1058.900000 0.022103
1059.000000 0.021966
1059.100000 0.021839
1059.200000 0.021711
1059.300000 0.021584
1059.400000 0.021457
1059.500000 0.021330
1059.600000 0.021206
1059.700000 0.021084
1059.800000 0.020960
1059.900000 0.020837
1060.000000 0.020714
1060.100000 0.020589
1060.200000 0.020463
1060.300000 0.020337
1060.400000 0.020211
1060.500000 0.020086
1060.600000 0.019956
1060.700000 0.019826
1060.800000 0.019696
1060.900000 0.019567
1061.000000 0.019437
1061.100000 0.019317
1061.200000 0.019197
1061.300000 0.019077
1061.400000 0.018957
1061.500000 0.018837
1061.600000 0.018717
1061.700000 0.018597
1061.800000 0.018476
1061.900000 0.018356
1062.000000 0.018236
1062.100000 0.018125
1062.200000 0.018014
1062.300000 0.017902
1062.400000 0.017791
1062.500000 0.017680
1062.600000 0.017572
1062.700000 0.017465
1062.800000 0.017357
1062.900000 0.017249
1063.000000 0.017142
1063.100000 0.017034
1063.200000 0.016927
1063.300000 0.016819
1063.400000 0.016712
1063.500000 0.016605
1063.600000 0.016494
1063.700000 0.016383
1063.800000 0.016272
1063.900000 0.016161
1064.000000 0.016051
1064.100000 0.015954
1064.200000 0.015857
1064.300000 0.015761
1064.400000 0.015664
1064.500000 0.015567
1064.600000 0.015471
1064.700000 0.015374
1064.800000 0.015277
1064.900000 0.015181
1065.000000 0.015084
1065.100000 0.014987
1065.200000 0.014891
1065.300000 0.014794
1065.400000 0.014697
1065.500000 0.014601
1065.600000 0.014504
1065.700000 0.014407
1065.800000 0.014310
1065.900000 0.014214
1066.000000 0.014117
1066.100000 0.014032
1066.200000 0.013947
1066.300000 0.013861
1066.400000 0.013776
1066.500000 0.013691
1066.600000 0.013606
1066.700000 0.013521
1066.800000 0.013435
1066.900000 0.013350
1067.000000 0.013265
1067.100000 0.013180
1067.200000 0.013095
1067.300000 0.013010
1067.400000 0.012925
1067.500000 0.012840
1067.600000 0.012756
1067.700000 0.012671
1067.800000 0.012586
1067.900000 0.012501
1068.000000 0.012416
1068.100000 0.012344
1068.200000 0.012272
1068.300000 0.012200
1068.400000 0.012128
1068.500000 0.012056
1068.600000 0.011984
1068.700000 0.011912
1068.800000 0.011840
1068.900000 0.011768
1069.000000 0.011696
1069.100000 0.011628
1069.200000 0.011561
1069.300000 0.011493
1069.400000 0.011425
1069.500000 0.011357
1069.600000 0.011292
1069.700000 0.011227
1069.800000 0.011161
1069.900000 0.011095
1070.000000 0.011030
1070.100000 0.010962
1070.200000 0.010894
1070.300000 0.010827
1070.400000 0.010759
1070.500000 0.010691
1070.600000 0.010624
1070.700000 0.010556
1070.800000 0.010488
1070.900000 0.010420
1071.000000 0.010353
1071.100000 0.010296
1071.200000 0.010238
1071.300000 0.010181
1071.400000 0.010124
1071.500000 0.010067
1071.600000 0.010010
1071.700000 0.009953
1071.800000 0.009896
1071.900000 0.009838
1072.000000 0.009781
1072.100000 0.009730
1072.200000 0.009678
1072.300000 0.009626
1072.400000 0.009575
1072.500000 0.009523
1072.600000 0.009473
1072.700000 0.009423
1072.800000 0.009374
1072.900000 0.009324
1073.000000 0.009274
1073.100000 0.009225
1073.200000 0.009176
1073.300000 0.009127
1073.400000 0.009078
1073.500000 0.009029
1073.600000 0.008978
1073.700000 0.008927
1073.800000 0.008876
1073.900000 0.008825
1074.000000 0.008774
1074.100000 0.008722
1074.200000 0.008671
1074.300000 0.008619
1074.400000 0.008567
1074.500000 0.008516
1074.600000 0.008471
1074.700000 0.008427
1074.800000 0.008382
1074.900000 0.008337
1075.000000 0.008293
1075.100000 0.008252
1075.200000 0.008210
1075.300000 0.008169
1075.400000 0.008128
1075.500000 0.008086
1075.600000 0.008042
1075.700000 0.007997
1075.800000 0.007952
1075.900000 0.007908
1076.000000 0.007863
1076.100000 0.007818
1076.200000 0.007774
1076.300000 0.007729
1076.400000 0.007684
1076.500000 0.007639
1076.600000 0.007590
1076.700000 0.007540
1076.800000 0.007491
1076.900000 0.007442
1077.000000 0.007393
1077.100000 0.007347
1077.200000 0.007302
1077.300000 0.007256
1077.400000 0.007211
1077.500000 0.007166
1077.600000 0.007128
1077.700000 0.007090
1077.800000 0.007052
1077.900000 0.007014
1078.000000 0.006976
1078.100000 0.006934
1078.200000 0.006893
1078.300000 0.006851
1078.400000 0.006809
1078.500000 0.006767
1078.600000 0.006722
1078.700000 0.006677
1078.800000 0.006633
1078.900000 0.006588
1079.000000 0.006543
1079.100000 0.006504
1079.200000 0.006464
1079.300000 0.006425
1079.400000 0.006385
1079.500000 0.006346
1079.600000 0.006301
1079.700000 0.006256
1079.800000 0.006212
1079.900000 0.006167
1080.000000 0.006123
1080.100000 0.006078
1080.200000 0.006034
1080.300000 0.005990
1080.400000 0.005945
1080.500000 0.005901
1080.600000 0.005862
1080.700000 0.005823
1080.800000 0.005783
1080.900000 0.005744
1081.000000 0.005704
1081.100000 0.005669
1081.200000 0.005634
1081.300000 0.005599
1081.400000 0.005564
1081.500000 0.005529
1081.600000 0.005497
1081.700000 0.005466
1081.800000 0.005434
1081.900000 0.005402
1082.000000 0.005370
1082.100000 0.005338
1082.200000 0.005306
1082.300000 0.005274
1082.400000 0.005242
1082.500000 0.005210
1082.600000 0.005171
1082.700000 0.005133
1082.800000 0.005094
1082.900000 0.005056
1083.000000 0.005018
1083.100000 0.004973
1083.200000 0.004929
1083.300000 0.004884
1083.400000 0.004840
1083.500000 0.004795
1083.600000 0.004758
1083.700000 0.004720
1083.800000 0.004683
1083.900000 0.004645
1084.000000 0.004607
1084.100000 0.004581
1084.200000 0.004555
1084.300000 0.004528
1084.400000 0.004502
1084.500000 0.004476
1084.600000 0.004446
1084.700000 0.004416
1084.800000 0.004386
1084.900000 0.004356
1085.000000 0.004326
1085.100000 0.004288
1085.200000 0.004249
1085.300000 0.004211
1085.400000 0.004172
1085.500000 0.004134
1085.600000 0.004091
1085.700000 0.004048
1085.800000 0.004005
1085.900000 0.003962
1086.000000 0.003919
1086.100000 0.003889
1086.200000 0.003859
1086.300000 0.003829
1086.400000 0.003800
1086.500000 0.003770
1086.600000 0.003749
1086.700000 0.003728
1086.800000 0.003708
1086.900000 0.003687
1087.000000 0.003666
1087.100000 0.003644
1087.200000 0.003622
1087.300000 0.003600
1087.400000 0.003578
1087.500000 0.003556
1087.600000 0.003529
1087.700000 0.003503
1087.800000 0.003476
1087.900000 0.003449
1088.000000 0.003423
1088.100000 0.003392
1088.200000 0.003361
1088.300000 0.003330
1088.400000 0.003299
1088.500000 0.003269
1088.600000 0.003236
1088.700000 0.003203
1088.800000 0.003171
1088.900000 0.003138
1089.000000 0.003106
1089.100000 0.003075
1089.200000 0.003045
1089.300000 0.003014
1089.400000 0.002984
1089.500000 0.002953
1089.600000 0.002923
1089.700000 0.002894
1089.800000 0.002864
1089.900000 0.002834
1090.000000 0.002804
1090.100000 0.002780
1090.200000 0.002755
1090.300000 0.002730
1090.400000 0.002705
1090.500000 0.002681
1090.600000 0.002662
1090.700000 0.002643
1090.800000 0.002625
1090.900000 0.002606
1091.000000 0.002587
1091.100000 0.002567
1091.200000 0.002546
1091.300000 0.002526
1091.400000 0.002505
1091.500000 0.002485
1091.600000 0.002456
1091.700000 0.002427
1091.800000 0.002398
1091.900000 0.002369
1092.000000 0.002341
1092.100000 0.002313
1092.200000 0.002285
1092.300000 0.002257
1092.400000 0.002229
1092.500000 0.002201
1092.600000 0.002181
1092.700000 0.002160
1092.800000 0.002140
1092.900000 0.002119
1093.000000 0.002099
1093.100000 0.002081
1093.200000 0.002062
1093.300000 0.002044
1093.400000 0.002025
1093.500000 0.002007
1093.600000 0.001984
1093.700000 0.001961
1093.800000 0.001939
1093.900000 0.001916
1094.000000 0.001893
1094.100000 0.001873
1094.200000 0.001852
1094.300000 0.001831
1094.400000 0.001811
1094.500000 0.001790
1094.600000 0.001773
1094.700000 0.001756
1094.800000 0.001739
1094.900000 0.001722
1095.000000 0.001705
1095.100000 0.001688
1095.200000 0.001671
1095.300000 0.001653
1095.400000 0.001636
1095.500000 0.001619
1095.600000 0.001600
1095.700000 0.001582
1095.800000 0.001563
1095.900000 0.001545
1096.000000 0.001526
1096.100000 0.001512
1096.200000 0.001497
1096.300000 0.001483
1096.400000 0.001468
1096.500000 0.001454
1096.600000 0.001439
1096.700000 0.001423
1096.800000 0.001408
1096.900000 0.001393
1097.000000 0.001378
1097.100000 0.001358
1097.200000 0.001338
1097.300000 0.001318
1097.400000 0.001299
1097.500000 0.001279
1097.600000 0.001260
1097.700000 0.001242
1097.800000 0.001223
1097.900000 0.001204
1098.000000 0.001186
1098.100000 0.001174
1098.200000 0.001162
1098.300000 0.001150
1098.400000 0.001139
1098.500000 0.001221
1098.600000 0.001268
1098.700000 0.001283
1098.800000 0.001268
1098.900000 0.001225
